user_id,item_id,feedback,timestamp
14,471,1,978198469
14,434,1,978198493
14,652,1,978198581
14,1191,1,978198581
14,859,1,978198581
14,2468,1,978198616
14,297,1,978198640
14,484,1,978198649
14,1911,1,978198735
14,1078,1,978198772
14,1382,1,978198834
14,2017,1,978198847
14,1446,1,978198907
14,227,1,978198907
14,924,1,978199279
14,514,1,978199279
14,1255,1,978211867
14,135,1,978212013
14,943,1,978212141
14,1153,1,978212166
14,320,1,978212166
14,1378,1,978212185
14,1377,1,978212312
14,1867,1,978212352
14,1433,1,978212431
14,549,1,978212463
14,1123,1,978212463
14,1236,1,978212463
14,2752,1,978212591
14,926,1,978212628
14,222,1,978212645
14,940,1,978212663
14,2730,1,978212698
15,997,1,978174240
15,1305,1,978174296
15,2022,1,978174414
15,2112,1,978174414
15,2124,1,978174414
15,1835,1,978174443
15,2356,1,978174443
15,1847,1,978174535
15,2521,1,978174568
15,2179,1,978174639
15,2029,1,978174695
16,916,1,978158471
16,924,1,978158471
16,2172,1,978158471
16,1251,1,978158471
16,1055,1,978158536
16,998,1,978158536
16,940,1,978158536
16,2963,1,978158656
16,2959,1,978158656
16,1530,1,978158656
16,2823,1,978158656
16,2857,1,978158656
16,2771,1,978158656
16,2998,1,978158689
16,3071,1,978158689
16,2608,1,978158689
16,2933,1,978158779
16,473,1,978158919
16,708,1,978159013
16,841,1,978159013
16,1012,1,978159013
16,736,1,978159040
16,29,1,978159142
16,590,1,978159210
16,2929,1,978159210
16,460,1,978159210
16,272,1,978159234
16,1560,1,978159289
16,514,1,978159289
16,48,1,978159289
16,675,1,978159315
16,600,1,978159351
16,384,1,978159351
16,2474,1,978159386
16,252,1,978159386
16,1322,1,978159386
16,943,1,978159386
16,98,1,978159386
16,2021,1,978159435
16,136,1,978159435
16,511,1,978159435
16,1874,1,978159467
16,2258,1,978159467
16,2180,1,978159467
16,2693,1,978159568
16,1110,1,978159642
16,512,1,978159683
16,32,1,978159683
16,1762,1,978159683
16,249,1,978159683
16,1835,1,978159683
16,1780,1,978159713
16,1247,1,978159762
16,516,1,978159762
16,190,1,978159762
16,993,1,978159784
16,369,1,978159784
16,256,1,978159815
16,200,1,978159815
16,1966,1,978159815
16,2382,1,978159859
16,1459,1,978159859
16,394,1,978159859
16,309,1,978159896
16,273,1,978159896
16,209,1,978159989
16,2501,1,978159989
16,2502,1,978159989
16,538,1,978159989
16,414,1,978160075
16,2566,1,978160129
16,1234,1,978160129
16,912,1,978160157
16,1346,1,978160157
16,1070,1,978160178
16,2303,1,978160228
16,1191,1,978160260
16,391,1,978160260
16,137,1,978160304
16,1805,1,978160304
16,462,1,978160304
16,1266,1,978160304
16,2587,1,978160304
16,2000,1,978160337
16,1335,1,978160337
16,1773,1,978160337
16,2576,1,978160337
16,926,1,978160436
16,222,1,978160436
16,930,1,978160436
16,1542,1,978160436
16,944,1,978160436
16,2091,1,978160437
16,2692,1,978160437
16,968,1,978160490
16,936,1,978160490
16,31,1,978160490
16,719,1,978160490
16,2764,1,978160490
16,607,1,978160490
16,1002,1,978160490
16,2738,1,978160490
16,1991,1,978160546
16,945,1,978160546
16,2306,1,978160546
16,2095,1,978160546
16,2785,1,978160546
16,2919,1,978160546
16,1224,1,978160616
16,1779,1,978160616
16,2821,1,978160616
16,883,1,978160616
16,981,1,978160616
16,2007,1,978160616
16,1457,1,978160616
16,1029,1,978160680
16,2093,1,978160680
16,169,1,978160680
16,1778,1,978160680
16,844,1,978160680
16,1989,1,978160680
16,1280,1,978160680
16,1645,1,978160680
16,2915,1,978160739
16,1929,1,978160739
16,2879,1,978160739
16,762,1,978160739
16,2092,1,978160739
16,885,1,978160792
16,2916,1,978160792
16,1084,1,978160792
16,2521,1,978160792
16,1068,1,978160792
16,1667,1,978160792
16,1082,1,978160792
16,1446,1,978160848
16,2917,1,978160848
16,2295,1,978160848
16,2920,1,978160848
16,1885,1,978160848
16,2433,1,978160848
16,3027,1,978160887
16,1576,1,978160887
16,69,1,978160887
16,1621,1,978160887
16,2661,1,978160887
16,2073,1,978160887
16,2089,1,978160933
16,1543,1,978160933
16,1220,1,978160933
16,1633,1,978160933
16,3108,1,978160933
16,2364,1,978160933
16,2404,1,978160993
16,800,1,978160993
16,624,1,978160993
16,2507,1,978160993
16,1855,1,978160993
16,528,1,978160993
16,1553,1,978160993
16,1644,1,978160993
16,1797,1,978161068
16,270,1,978161068
16,1698,1,978161068
16,1254,1,978161166
17,697,1,978152203
17,1853,1,978152203
17,2053,1,978152203
17,1667,1,978152454
17,222,1,978152454
17,2211,1,978152454
17,842,1,978152454
17,864,1,978152454
17,1628,1,978152486
17,320,1,978152486
17,1553,1,978152486
17,1615,1,978152486
17,1688,1,978152486
17,2063,1,978152515
17,1502,1,978152515
17,1538,1,978152515
17,2271,1,978152515
17,1670,1,978152573
17,1320,1,978152573
17,2058,1,978152574
17,2752,1,978152574
17,1281,1,978152596
17,1560,1,978152973
17,98,1,978152973
17,1551,1,978152973
17,928,1,978152973
17,926,1,978152973
17,931,1,978152999
17,970,1,978152999
17,1019,1,978153033
17,1092,1,978153033
17,930,1,978153033
17,763,1,978153033
17,511,1,978153053
17,2335,1,978153076
17,940,1,978153076
17,968,1,978153104
17,2823,1,978153104
17,2919,1,978153104
17,2998,1,978153146
17,1110,1,978153146
17,2866,1,978153146
17,2869,1,978153146
17,1533,1,978153146
17,2339,1,978153146
17,2336,1,978153170
17,945,1,978153170
17,2372,1,978153192
17,486,1,978153192
17,2864,1,978153219
17,513,1,978153219
17,1003,1,978153241
17,137,1,978153303
17,1220,1,978153303
17,1643,1,978153303
17,1191,1,978153329
17,2368,1,978153344
17,9,1,978153344
17,549,1,978153370
17,1693,1,978153370
17,306,1,978153426
17,1848,1,978153453
17,1892,1,978153453
17,1716,1,978153476
17,1633,1,978153476
17,2920,1,978153493
17,248,1,978153513
17,2233,1,978153540
17,1535,1,978153557
17,244,1,978153612
17,1086,1,978153683
17,42,1,978153795
17,1254,1,978154270
17,2366,1,978154285
17,1002,1,978154332
17,987,1,978154361
17,927,1,978154361
17,714,1,978154361
17,512,1,978154388
17,2745,1,978154409
17,2755,1,978154433
17,734,1,978154433
17,2521,1,978154433
17,1644,1,978154452
17,362,1,978154467
17,2589,1,978154505
17,1227,1,978154534
17,132,1,978154534
17,0,1,978154768
17,510,1,978154798
17,1664,1,978154798
17,1666,1,978154798
17,1608,1,978154798
17,317,1,978154798
17,1835,1,978154798
17,2963,1,978154798
17,2405,1,978154834
17,1010,1,978154834
17,1606,1,978154834
17,1310,1,978154834
17,516,1,978154834
17,515,1,978154834
17,517,1,978154834
17,600,1,978154907
17,1613,1,978154907
17,1624,1,978154907
17,803,1,978154907
17,813,1,978154907
17,1550,1,978154907
17,1872,1,978154907
17,1784,1,978154931
17,1609,1,978154931
17,810,1,978154931
17,1445,1,978154962
17,267,1,978154962
17,806,1,978154962
17,1617,1,978154982
17,1618,1,978154982
17,814,1,978154982
17,533,1,978155020
17,1668,1,978155039
17,46,1,978155072
17,2674,1,978155165
17,224,1,978155186
17,809,1,978155186
17,32,1,978155186
17,2675,1,978155207
17,463,1,978155207
17,482,1,978155207
17,508,1,978155233
17,2676,1,978155234
17,1611,1,978155293
17,1610,1,978155318
17,2677,1,978155339
17,48,1,978155510
17,963,1,978155529
17,252,1,978155542
17,1175,1,978155654
17,856,1,978155654
17,2000,1,978155706
17,1101,1,978155721
17,2182,1,978155766
17,1717,1,978155766
17,1324,1,978155816
17,1378,1,978155816
17,2567,1,978155837
17,1419,1,978156055
17,460,1,978156146
17,924,1,978156168
